State,Year,Sex,Spec_Nd,Age_Bin,Race,Adopted,Numbers
Alabama,2011,girl,specNo,over9,hispanic,adopted,7

Alabama,2011,girl,specNo,over9,other,notAdopted,22

Alabama,2011,girl,specNo,over9,other,adopted,4

Alabama,2011,girl,specYes,under9,white,notAdopted,1

Alabama,2011,girl,specYes,under9,white,adopted,0

Alabama,2011,girl,specYes,under9,black,notAdopted,0

Alabama,2011,girl,specYes,under9,black,adopted,0

Alabama,2011,girl,specYes,under9,hispanic,notAdopted,0

Alabama,2011,girl,specYes,under9,hispanic,adopted,0

Alabama,2011,girl,specYes,under9,other,notAdopted,0

Alabama,2011,girl,specYes,under9,other,adopted,0

Alabama,2011,girl,specYes,over9,white,notAdopted,7

Alabama,2011,girl,specYes,over9,white,adopted,0

Alabama,2011,girl,specYes,over9,black,notAdopted,4

Alabama,2011,girl,specYes,over9,black,adopted,0

Alabama,2011,girl,specYes,over9,hispanic,notAdopted,0

Alabama,2011,girl,specYes,over9,hispanic,adopted,0

Alabama,2011,girl,specYes,over9,other,notAdopted,0

Alabama,2011,girl,specYes,over9,other,adopted,0

Alabama,2012,boy,specNo,under9,white,notAdopted,186

Alabama,2012,boy,specNo,under9,white,adopted,90

Alabama,2012,boy,specNo,under9,black,notAdopted,77

Alabama,2012,boy,specNo,under9,black,adopted,56

Alabama,2012,boy,specNo,under9,hispanic,notAdopted,19

Alabama,2012,boy,specNo,under9,hispanic,adopted,11

Alabama,2012,boy,specNo,under9,other,notAdopted,28

Alabama,2012,boy,specNo,under9,other,adopted,15

Alabama,2012,boy,specNo,over9,white,notAdopted,164

Alabama,2012,boy,specNo,over9,white,adopted,70

Alabama,2012,boy,specNo,over9,black,notAdopted,125

Alabama,2012,boy,specNo,over9,black,adopted,34

Alabama,2012,boy,specNo,over9,hispanic,notAdopted,10

Alabama,2012,boy,specNo,over9,hispanic,adopted,11

Alabama,2012,boy,specNo,over9,other,notAdopted,13

Alabama,2012,boy,specNo,over9,other,adopted,8

Alabama,2012,boy,specYes,under9,white,notAdopted,0

Alabama,2012,boy,specYes,under9,white,adopted,0

Alabama,2012,boy,specYes,under9,black,notAdopted,1

Alabama,2012,boy,specYes,under9,black,adopted,0

Alabama,2012,boy,specYes,under9,hispanic,notAdopted,0

Alabama,2012,boy,specYes,under9,hispanic,adopted,0

Alabama,2012,boy,specYes,under9,other,notAdopted,0

Alabama,2012,boy,specYes,under9,other,adopted,0

Alabama,2012,boy,specYes,over9,white,notAdopted,9

Alabama,2012,boy,specYes,over9,white,adopted,0

Alabama,2012,boy,specYes,over9,black,notAdopted,5

Alabama,2012,boy,specYes,over9,black,adopted,0

Alabama,2012,boy,specYes,over9,hispanic,notAdopted,1

Alabama,2012,boy,specYes,over9,hispanic,adopted,0

Alabama,2012,boy,specYes,over9,other,notAdopted,2

Alabama,2012,boy,specYes,over9,other,adopted,0

Alabama,2012,girl,specNo,under9,white,notAdopted,157

Alabama,2012,girl,specNo,under9,white,adopted,85

Alabama,2012,girl,specNo,under9,black,notAdopted,55

Alabama,2012,girl,specNo,under9,black,adopted,46

Alabama,2012,girl,specNo,under9,hispanic,notAdopted,16

Alabama,2012,girl,specNo,under9,hispanic,adopted,17

Alabama,2012,girl,specNo,under9,other,notAdopted,24

Alabama,2012,girl,specNo,under9,other,adopted,14

Alabama,2012,girl,specNo,over9,white,notAdopted,136

Alabama,2012,girl,specNo,over9,white,adopted,72

Alabama,2012,girl,specNo,over9,black,notAdopted,82

Alabama,2012,girl,specNo,over9,black,adopted,37

Alabama,2012,girl,specNo,over9,hispanic,notAdopted,13

Alabama,2012,girl,specNo,over9,hispanic,adopted,4

Alabama,2012,girl,specNo,over9,other,notAdopted,9

Alabama,2012,girl,specNo,over9,other,adopted,7

Alabama,2012,girl,specYes,under9,white,notAdopted,0

Alabama,2012,girl,specYes,under9,white,adopted,0

Alabama,2012,girl,specYes,under9,black,notAdopted,2

Alabama,2012,girl,specYes,under9,black,adopted,0

Alabama,2012,girl,specYes,under9,hispanic,notAdopted,0

Alabama,2012,girl,specYes,under9,hispanic,adopted,0

Alabama,2012,girl,specYes,under9,other,notAdopted,1

Alabama,2012,girl,specYes,under9,other,adopted,0

Alabama,2012,girl,specYes,over9,white,notAdopted,11

Alabama,2012,girl,specYes,over9,white,adopted,0

Alabama,2012,girl,specYes,over9,black,notAdopted,8

Alabama,2012,girl,specYes,over9,black,adopted,0

Alabama,2012,girl,specYes,over9,hispanic,notAdopted,0

Alabama,2012,girl,specYes,over9,hispanic,adopted,0

Alabama,2012,girl,specYes,over9,other,notAdopted,2

Alabama,2012,girl,specYes,over9,other,adopted,0

Alabama,2013,boy,specNo,under9,white,notAdopted,153

Alabama,2013,boy,specNo,under9,white,adopted,1383

Alabama,2013,boy,specNo,under9,black,notAdopted,87

Alabama,2013,boy,specNo,under9,black,adopted,522

Alabama,2013,boy,specNo,under9,hispanic,notAdopted,17

Alabama,2013,boy,specNo,under9,hispanic,adopted,512

Alabama,2013,boy,specNo,under9,other,notAdopted,26

Alabama,2013,boy,specNo,under9,other,adopted,258

Alabama,2013,boy,specNo,over9,white,notAdopted,166

Alabama,2013,boy,specNo,over9,white,adopted,487

Alabama,2013,boy,specNo,over9,black,notAdopted,95

Alabama,2013,boy,specNo,over9,black,adopted,320

Alabama,2013,boy,specNo,over9,hispanic,notAdopted,14

Alabama,2013,boy,specNo,over9,hispanic,adopted,140

Alabama,2013,boy,specNo,over9,other,notAdopted,13

Alabama,2013,boy,specNo,over9,other,adopted,88

Alabama,2013,boy,specYes,under9,white,notAdopted,4

Alabama,2013,boy,specYes,under9,white,adopted,6030

Alabama,2013,boy,specYes,under9,black,notAdopted,1

Alabama,2013,boy,specYes,under9,black,adopted,2835

Alabama,2013,boy,specYes,under9,hispanic,notAdopted,0

Alabama,2013,boy,specYes,under9,hispanic,adopted,2991

Alabama,2013,boy,specYes,under9,other,notAdopted,0

Alabama,2013,boy,specYes,under9,other,adopted,1894

Alabama,2013,boy,specYes,over9,white,notAdopted,6

Alabama,2013,boy,specYes,over9,white,adopted,3387

Alabama,2013,boy,specYes,over9,black,notAdopted,9

Alabama,2013,boy,specYes,over9,black,adopted,1746

Alabama,2013,boy,specYes,over9,hispanic,notAdopted,1

Alabama,2013,boy,specYes,over9,hispanic,adopted,1672

Alabama,2013,boy,specYes,over9,other,notAdopted,0

Alabama,2013,boy,specYes,over9,other,adopted,874

Alabama,2013,girl,specNo,under9,white,notAdopted,138

Alabama,2013,girl,specNo,under9,white,adopted,1321

Alabama,2013,girl,specNo,under9,black,notAdopted,61

Alabama,2013,girl,specNo,under9,black,adopted,495

Alabama,2013,girl,specNo,under9,hispanic,notAdopted,18

Alabama,2013,girl,specNo,under9,hispanic,adopted,435

Alabama,2013,girl,specNo,under9,other,notAdopted,20

Alabama,2013,girl,specNo,under9,other,adopted,263

Alabama,2013,girl,specNo,over9,white,notAdopted,136

Alabama,2013,girl,specNo,over9,white,adopted,507

Alabama,2013,girl,specNo,over9,black,notAdopted,73

Alabama,2013,girl,specNo,over9,black,adopted,284

Alabama,2013,girl,specNo,over9,hispanic,notAdopted,12

Alabama,2013,girl,specNo,over9,hispanic,adopted,121

Alabama,2013,girl,specNo,over9,other,notAdopted,14

Alabama,2013,girl,specNo,over9,other,adopted,92

Alabama,2013,girl,specYes,under9,white,notAdopted,1

Alabama,2013,girl,specYes,under9,white,adopted,5551

Alabama,2013,girl,specYes,under9,black,notAdopted,1

Alabama,2013,girl,specYes,under9,black,adopted,2560

Alabama,2013,girl,specYes,under9,hispanic,notAdopted,0

Alabama,2013,girl,specYes,under9,hispanic,adopted,2928

Alabama,2013,girl,specYes,under9,other,notAdopted,0

Alabama,2013,girl,specYes,under9,other,adopted,1748

Alabama,2013,girl,specYes,over9,white,notAdopted,7

Alabama,2013,girl,specYes,over9,white,adopted,3556

Alabama,2013,girl,specYes,over9,black,notAdopted,4

Alabama,2013,girl,specYes,over9,black,adopted,1653

Alabama,2013,girl,specYes,over9,hispanic,notAdopted,0

Alabama,2013,girl,specYes,over9,hispanic,adopted,1676

Alabama,2013,girl,specYes,over9,other,notAdopted,0

Alabama,2013,girl,specYes,over9,other,adopted,940

Alabama,2014,boy,specNo,under9,white,notAdopted,137

Alabama,2014,boy,specNo,under9,white,adopted,1680

Alabama,2014,boy,specNo,under9,black,notAdopted,75

Alabama,2014,boy,specNo,under9,black,adopted,623

Alabama,2014,boy,specNo,under9,hispanic,notAdopted,18

Alabama,2014,boy,specNo,under9,hispanic,adopted,515

Alabama,2014,boy,specNo,under9,other,notAdopted,28

Alabama,2014,boy,specNo,under9,other,adopted,400

Alabama,2014,boy,specNo,over9,white,notAdopted,152

Alabama,2014,boy,specNo,over9,white,adopted,721

Alabama,2014,boy,specNo,over9,black,notAdopted,97

Alabama,2014,boy,specNo,over9,black,adopted,400

Alabama,2014,boy,specNo,over9,hispanic,notAdopted,21

Alabama,2014,boy,specNo,over9,hispanic,adopted,224

Alabama,2014,boy,specNo,over9,other,notAdopted,15

Alabama,2014,boy,specNo,over9,other,adopted,134

Alabama,2014,boy,specYes,under9,white,notAdopted,0

Alabama,2014,boy,specYes,under9,white,adopted,5982

Alabama,2014,boy,specYes,under9,black,notAdopted,0

Alabama,2014,boy,specYes,under9,black,adopted,2545

Alabama,2014,boy,specYes,under9,hispanic,notAdopted,0

Alabama,2014,boy,specYes,under9,hispanic,adopted,3076

Alabama,2014,boy,specYes,under9,other,notAdopted,1

Alabama,2014,boy,specYes,under9,other,adopted,1909

Alabama,2014,boy,specYes,over9,white,notAdopted,6

Alabama,2014,boy,specYes,over9,white,adopted,3393

Alabama,2014,boy,specYes,over9,black,notAdopted,5

Alabama,2014,boy,specYes,over9,black,adopted,1477

Alabama,2014,boy,specYes,over9,hispanic,notAdopted,0

Alabama,2014,boy,specYes,over9,hispanic,adopted,1686

Alabama,2014,boy,specYes,over9,other,notAdopted,1

Alabama,2014,boy,specYes,over9,other,adopted,853

Alabama,2014,girl,specNo,under9,white,notAdopted,122

Alabama,2014,girl,specNo,under9,white,adopted,1679

Alabama,2014,girl,specNo,under9,black,notAdopted,62

Alabama,2014,girl,specNo,under9,black,adopted,653

Alabama,2014,girl,specNo,under9,hispanic,notAdopted,18

Alabama,2014,girl,specNo,under9,hispanic,adopted,523

Alabama,2014,girl,specNo,under9,other,notAdopted,15

Alabama,2014,girl,specNo,under9,other,adopted,349

Alabama,2014,girl,specNo,over9,white,notAdopted,130

Alabama,2014,girl,specNo,over9,white,adopted,692

Alabama,2014,girl,specNo,over9,black,notAdopted,72

Alabama,2014,girl,specNo,over9,black,adopted,421

Alabama,2014,girl,specNo,over9,hispanic,notAdopted,25

Alabama,2014,girl,specNo,over9,hispanic,adopted,191

Alabama,2014,girl,specNo,over9,other,notAdopted,15

Alabama,2014,girl,specNo,over9,other,adopted,140

Alabama,2014,girl,specYes,under9,white,notAdopted,1

Alabama,2014,girl,specYes,under9,white,adopted,5534

Alabama,2014,girl,specYes,under9,black,notAdopted,2

Alabama,2014,girl,specYes,under9,black,adopted,2233

Alabama,2014,girl,specYes,under9,hispanic,notAdopted,0

Alabama,2014,girl,specYes,under9,hispanic,adopted,2978

Alabama,2014,girl,specYes,under9,other,notAdopted,0

Alabama,2014,girl,specYes,under9,other,adopted,1823

Alabama,2014,girl,specYes,over9,white,notAdopted,3

Alabama,2014,girl,specYes,over9,white,adopted,3519

Alabama,2014,girl,specYes,over9,black,notAdopted,2

Alabama,2014,girl,specYes,over9,black,adopted,1263

Alabama,2014,girl,specYes,over9,hispanic,notAdopted,0

Alabama,2014,girl,specYes,over9,hispanic,adopted,1795

Alabama,2014,girl,specYes,over9,other,notAdopted,3

Alabama,2014,girl,specYes,over9,other,adopted,861

Alabama,2015,boy,specNo,under9,white,notAdopted,140

Alabama,2015,boy,specNo,under9,white,adopted,1836

Alabama,2015,boy,specNo,under9,black,notAdopted,67

Alabama,2015,boy,specNo,under9,black,adopted,650

Alabama,2015,boy,specNo,under9,hispanic,notAdopted,12

Alabama,2015,boy,specNo,under9,hispanic,adopted,539

Alabama,2015,boy,specNo,under9,other,notAdopted,26

Alabama,2015,boy,specNo,under9,other,adopted,350

Alabama,2015,boy,specNo,over9,white,notAdopted,165

Alabama,2015,boy,specNo,over9,white,adopted,577

Alabama,2015,boy,specNo,over9,black,notAdopted,98

Alabama,2015,boy,specNo,over9,black,adopted,311

Alabama,2015,boy,specNo,over9,hispanic,notAdopted,16

Alabama,2015,boy,specNo,over9,hispanic,adopted,176

Alabama,2015,boy,specNo,over9,other,notAdopted,20

Alabama,2015,boy,specNo,over9,other,adopted,85

Alabama,2015,boy,specYes,under9,white,notAdopted,3

Alabama,2015,boy,specYes,under9,white,adopted,7073

Alabama,2015,boy,specYes,under9,black,notAdopted,2

Alabama,2015,boy,specYes,under9,black,adopted,2814

Alabama,2015,boy,specYes,under9,hispanic,notAdopted,0

Alabama,2015,boy,specYes,under9,hispanic,adopted,3563

Alabama,2015,boy,specYes,under9,other,notAdopted,1

Alabama,2015,boy,specYes,under9,other,adopted,2235

Alabama,2015,boy,specYes,over9,white,notAdopted,4

Alabama,2015,boy,specYes,over9,white,adopted,3137

Alabama,2015,boy,specYes,over9,black,notAdopted,0

Alabama,2015,boy,specYes,over9,black,adopted,1134

Alabama,2015,boy,specYes,over9,hispanic,notAdopted,0

Alabama,2015,boy,specYes,over9,hispanic,adopted,1573

Alabama,2015,boy,specYes,over9,other,notAdopted,0

Alabama,2015,boy,specYes,over9,other,adopted,792

Alabama,2015,girl,specNo,under9,white,notAdopted,129

Alabama,2015,girl,specNo,under9,white,adopted,1622

Alabama,2015,girl,specNo,under9,black,notAdopted,52

Alabama,2015,girl,specNo,under9,black,adopted,720

Alabama,2015,girl,specNo,under9,hispanic,notAdopted,19

Alabama,2015,girl,specNo,under9,hispanic,adopted,574

Alabama,2015,girl,specNo,under9,other,notAdopted,9

Alabama,2015,girl,specNo,under9,other,adopted,338

Alabama,2015,girl,specNo,over9,white,notAdopted,141

Alabama,2015,girl,specNo,over9,white,adopted,625

Alabama,2015,girl,specNo,over9,black,notAdopted,66

Alabama,2015,girl,specNo,over9,black,adopted,348

Alabama,2015,girl,specNo,over9,hispanic,notAdopted,24

Alabama,2015,girl,specNo,over9,hispanic,adopted,189

Alabama,2015,girl,specNo,over9,other,notAdopted,16

Alabama,2015,girl,specNo,over9,other,adopted,95

Alabama,2015,girl,specYes,under9,white,notAdopted,3

Alabama,2015,girl,specYes,under9,white,adopted,6492

Alabama,2015,girl,specYes,under9,black,notAdopted,1

Alabama,2015,girl,specYes,under9,black,adopted,2582

Alabama,2015,girl,specYes,under9,hispanic,notAdopted,0

Alabama,2015,girl,specYes,under9,hispanic,adopted,3408

Alabama,2015,girl,specYes,under9,other,notAdopted,0

Alabama,2015,girl,specYes,under9,other,adopted,2213

Alabama,2015,girl,specYes,over9,white,notAdopted,3

Alabama,2015,girl,specYes,over9,white,adopted,3266

Alabama,2015,girl,specYes,over9,black,notAdopted,1

Alabama,2015,girl,specYes,over9,black,adopted,1071

Alabama,2015,girl,specYes,over9,hispanic,notAdopted,1

Alabama,2015,girl,specYes,over9,hispanic,adopted,1572

Alabama,2015,girl,specYes,over9,other,notAdopted,1

Alabama,2015,girl,specYes,over9,other,adopted,803

Alaska,2004,boy,specNo,under9,white,notAdopted,0

Alaska,2004,boy,specNo,under9,white,adopted,0

Alaska,2004,boy,specNo,under9,black,notAdopted,0

Alaska,2004,boy,specNo,under9,black,adopted,0

Alaska,2004,boy,specNo,under9,hispanic,notAdopted,0

Alaska,2004,boy,specNo,under9,hispanic,adopted,0

Alaska,2004,boy,specNo,under9,other,notAdopted,0

Alaska,2004,boy,specNo,under9,other,adopted,0

Alaska,2004,boy,specNo,over9,white,notAdopted,0

Alaska,2004,boy,specNo,over9,white,adopted,0

Alaska,2004,boy,specNo,over9,black,notAdopted,0

Alaska,2004,boy,specNo,over9,black,adopted,0

Alaska,2004,boy,specNo,over9,hispanic,notAdopted,0

Alaska,2004,boy,specNo,over9,hispanic,adopted,0

Alaska,2004,boy,specNo,over9,other,notAdopted,0

Alaska,2004,boy,specNo,over9,other,adopted,0

Alaska,2004,boy,specYes,under9,white,notAdopted,0

Alaska,2004,boy,specYes,under9,white,adopted,0

Alaska,2004,boy,specYes,under9,black,notAdopted,0

Alaska,2004,boy,specYes,under9,black,adopted,0

Alaska,2004,boy,specYes,under9,hispanic,notAdopted,0

Alaska,2004,boy,specYes,under9,hispanic,adopted,0

Alaska,2004,boy,specYes,under9,other,notAdopted,0

Alaska,2004,boy,specYes,under9,other,adopted,0

Alaska,2004,boy,specYes,over9,white,notAdopted,0

Alaska,2004,boy,specYes,over9,white,adopted,0

Alaska,2004,boy,specYes,over9,black,notAdopted,0

Alaska,2004,boy,specYes,over9,black,adopted,0

Alaska,2004,boy,specYes,over9,hispanic,notAdopted,0

Alaska,2004,boy,specYes,over9,hispanic,adopted,0

Alaska,2004,boy,specYes,over9,other,notAdopted,0

Alaska,2004,boy,specYes,over9,other,adopted,0

Alaska,2004,girl,specNo,under9,white,notAdopted,0

Alaska,2004,girl,specNo,under9,white,adopted,0

Alaska,2004,girl,specNo,under9,black,notAdopted,0

Alaska,2004,girl,specNo,under9,black,adopted,0

Alaska,2004,girl,specNo,under9,hispanic,notAdopted,0

Alaska,2004,girl,specNo,under9,hispanic,adopted,0

Alaska,2004,girl,specNo,under9,other,notAdopted,0

Alaska,2004,girl,specNo,under9,other,adopted,0

Alaska,2004,girl,specNo,over9,white,notAdopted,0

Alaska,2004,girl,specNo,over9,white,adopted,0

Alaska,2004,girl,specNo,over9,black,notAdopted,0

Alaska,2004,girl,specNo,over9,black,adopted,0

Alaska,2004,girl,specNo,over9,hispanic,notAdopted,0

Alaska,2004,girl,specNo,over9,hispanic,adopted,0

Alaska,2004,girl,specNo,over9,other,notAdopted,0

Alaska,2004,girl,specNo,over9,other,adopted,0

Alaska,2004,girl,specYes,under9,white,notAdopted,0

Alaska,2004,girl,specYes,under9,white,adopted,0

Alaska,2004,girl,specYes,under9,black,notAdopted,0

Alaska,2004,girl,specYes,under9,black,adopted,0

Alaska,2004,girl,specYes,under9,hispanic,notAdopted,0

Alaska,2004,girl,specYes,under9,hispanic,adopted,0

Alaska,2004,girl,specYes,under9,other,notAdopted,0

Alaska,2004,girl,specYes,under9,other,adopted,0

Alaska,2004,girl,specYes,over9,white,notAdopted,0

Alaska,2004,girl,specYes,over9,white,adopted,0

Alaska,2004,girl,specYes,over9,black,notAdopted,0

Alaska,2004,girl,specYes,over9,black,adopted,0

Alaska,2004,girl,specYes,over9,hispanic,notAdopted,0

Alaska,2004,girl,specYes,over9,hispanic,adopted,0

Alaska,2004,girl,specYes,over9,other,notAdopted,0

Alaska,2004,girl,specYes,over9,other,adopted,0

Alaska,2005,boy,specNo,under9,white,notAdopted,45

Alaska,2005,boy,specNo,under9,white,adopted,0

Alaska,2005,boy,specNo,under9,black,notAdopted,12

Alaska,2005,boy,specNo,under9,black,adopted,0
